user_id,start_time,duration
u0,2013-04-27 12:00:00,0
u0,2013-04-27 13:00:00,0
u0,2013-04-27 14:00:00,0
u0,2013-04-27 15:00:00,0
u0,2013-04-27 16:00:00,0
u0,2013-04-27 17:00:00,0
u0,2013-04-27 18:00:00,0
u0,2013-04-27 19:00:00,0
u0,2013-04-27 20:00:00,0
u0,2013-04-27 21:00:00,0
u0,2013-04-27 22:00:00,0
u0,2013-04-27 23:00:00,0
u0,2013-04-28 00:00:00,0
u0,2013-04-28 01:00:00,0
u0,2013-04-28 02:00:00,0
u0,2013-04-28 03:00:00,0
u0,2013-04-28 04:00:00,0
u0,2013-04-28 05:00:00,0
u0,2013-04-28 06:00:00,0
u0,2013-04-28 07:00:00,0
u0,2013-04-28 08:00:00,0
u0,2013-04-28 09:00:00,0
u0,2013-04-28 10:00:00,0
u0,2013-04-28 11:00:00,0
u0,2013-04-28 12:00:00,0
u0,2013-04-28 13:00:00,0
u0,2013-04-28 14:00:00,0
u0,2013-04-28 15:00:00,0
u0,2013-04-28 16:00:00,0
u0,2013-04-28 17:00:00,0
